event_id,event_type,timestamp,customer_id,amount_at_risk,currency,merchant,merchant_category,payment_method,payment_status,error_code,error_description,error_source,error_step,error_reason,fraud_flag,previous_attempts
PAY_02623,payment_failure,2019-10-22 22:24:38,CUST_199,2044.29,INR,"fraud_Durgan, Gislason and Spencer",home,upi,failed,BANK_TIMEOUT,The issuing bank did not respond within the allowed window.,bank,authorization,bank_timeout,False,0
PAY_02624,payment_failure,2019-09-01 05:07:13,CUST_807,752.81,INR,"fraud_Reichert, Shanahan and Hayes",shopping_net,upi_autopay,failed,MANDATE_FAILED,The recurring payment mandate could not be executed.,bank,mandate_execution,mandate_failure,False,0
PAY_02625,payment_failure,2020-03-12 05:18:57,CUST_286,15358.32,INR,fraud_Goodwin-Nitzsche,grocery_pos,upi,failed,BANK_TIMEOUT,The issuing bank did not respond within the allowed window.,bank,authorization,bank_timeout,False,1
PAY_02626,payment_failure,2019-03-31 21:31:07,CUST_803,6683.99,INR,fraud_Schmidt-Larkin,home,netbanking,failed,NETWORK_ERROR,A temporary network error interrupted the payment flow.,gateway,payment_processing,network_error,False,3
PAY_02627,payment_failure,2019-08-23 22:19:25,CUST_688,528.71,INR,fraud_Wilkinson PLC,kids_pets,netbanking,failed,NETWORK_ERROR,A temporary network error interrupted the payment flow.,gateway,payment_processing,network_error,False,3
PAY_02628,payment_failure,2020-05-25 22:32:17,CUST_558,5127.74,INR,"fraud_Cole, Hills and Jewess",home,upi,failed,BANK_TIMEOUT,The issuing bank did not respond within the allowed window.,bank,authorization,bank_timeout,False,1
PAY_02629,payment_failure,2019-10-25 20:54:46,CUST_121,88.81,INR,"fraud_Conroy, Balistreri and Gorczany",health_fitness,upi,failed,FUNDS_UNAVAILABLE,Available balance was insufficient for the payment.,bank,authorization,insufficient_funds,False,2
PAY_02630,payment_failure,2019-08-25 14:57:26,CUST_698,1744.66,INR,fraud_Gerlach Inc,shopping_net,card,failed,BANK_TIMEOUT,The issuing bank did not respond within the allowed window.,bank,authorization,bank_timeout,False,3
PAY_02631,payment_failure,2019-06-07 08:23:43,CUST_437,715.46,INR,"fraud_Reichert, Shanahan and Hayes",shopping_net,upi,failed,BANK_TIMEOUT,The issuing bank did not respond within the allowed window.,bank,authorization,bank_timeout,False,2
PAY_02632,payment_failure,2019-02-03 01:50:56,CUST_644,9091.82,INR,fraud_Cartwright-Harris,grocery_pos,netbanking,failed,NETWORK_ERROR,A temporary network error interrupted the payment flow.,gateway,payment_processing,network_error,False,1
PAY_02633,payment_failure,2019-06-14 05:01:42,CUST_162,5342.71,INR,"fraud_Tillman, Dickinson and Labadie",gas_transport,upi_autopay,failed,MANDATE_FAILED,The recurring payment mandate could not be executed.,bank,mandate_execution,mandate_failure,False,3
PAY_02634,payment_failure,2019-04-04 21:09:25,CUST_63,10278.72,INR,fraud_Daugherty LLC,kids_pets,netbanking,failed,BANK_TIMEOUT,The issuing bank did not respond within the allowed window.,bank,authorization,bank_timeout,False,2
PAY_02635,payment_failure,2019-10-13 18:02:28,CUST_289,4543.42,INR,"fraud_Weber, Thiel and Hammes",kids_pets,card,failed,NETWORK_ERROR,A temporary network error interrupted the payment flow.,gateway,payment_processing,network_error,False,3
PAY_02636,payment_failure,2019-06-03 12:00:53,CUST_6,366.86,INR,"fraud_Hagenes, Hermann and Stroman",travel,netbanking,failed,CARD_EXPIRED,The payment card is expired or no longer valid.,customer_payment_method,payment_validation,expired_card,False,2
PAY_02637,payment_failure,2020-04-21 21:02:11,CUST_273,14373.11,INR,fraud_Fisher Inc,shopping_net,upi,failed,CARD_EXPIRED,The payment card is expired or no longer valid.,customer_payment_method,payment_validation,expired_card,False,1
PAY_02638,payment_failure,2019-10-25 07:00:23,CUST_105,5287.1,INR,fraud_Kutch LLC,gas_transport,netbanking,failed,NETWORK_ERROR,A temporary network error interrupted the payment flow.,gateway,payment_processing,network_error,False,2
PAY_02639,payment_failure,2019-07-23 11:02:30,CUST_18,134.46,INR,fraud_Kassulke PLC,shopping_net,card,failed,NETWORK_ERROR,A temporary network error interrupted the payment flow.,gateway,payment_processing,network_error,False,0
PAY_02640,payment_failure,2019-03-04 22:11:30,CUST_516,81981.59,INR,"fraud_Romaguera, Cruickshank and Greenholt",shopping_net,card,failed,RISK_BLOCK,Transaction requires risk review before recovery.,risk_engine,risk_screening,fraud_risk,True,1
PAY_02641,payment_failure,2019-12-18 20:57:50,CUST_238,5935.33,INR,fraud_Romaguera Ltd,health_fitness,card,failed,NETWORK_ERROR,A temporary network error interrupted the payment flow.,gateway,payment_processing,network_error,False,1
PAY_02642,payment_failure,2020-01-13 12:59:43,CUST_225,1505.62,INR,fraud_Jacobi Inc,health_fitness,card,failed,FUNDS_UNAVAILABLE,Available balance was insufficient for the payment.,bank,authorization,insufficient_funds,False,1
PAY_02643,payment_failure,2019-09-25 19:18:01,CUST_338,1118.84,INR,"fraud_O'Connell, Botsford and Hand",home,upi,failed,NETWORK_ERROR,A temporary network error interrupted the payment flow.,gateway,payment_processing,network_error,False,1
PAY_02644,payment_failure,2019-10-07 14:47:58,CUST_404,6633.36,INR,"fraud_Runolfsdottir, Mueller and Hand",entertainment,card,failed,FUNDS_UNAVAILABLE,Available balance was insufficient for the payment.,bank,authorization,insufficient_funds,False,0
PAY_02645,payment_failure,2019-11-25 17:36:29,CUST_620,107.07,INR,fraud_Dooley Inc,shopping_pos,netbanking,failed,FUNDS_UNAVAILABLE,Available balance was insufficient for the payment.,bank,authorization,insufficient_funds,False,0
PAY_02646,payment_failure,2019-01-16 16:50:29,CUST_407,307.1,INR,fraud_Gislason Group,misc_pos,card,failed,CARD_EXPIRED,The payment card is expired or no longer valid.,customer_payment_method,payment_validation,expired_card,False,2
PAY_02647,payment_failure,2019-04-22 22:18:24,CUST_550,977.74,INR,fraud_Jakubowski Inc,home,card,failed,FUNDS_UNAVAILABLE,Available balance was insufficient for the payment.,bank,authorization,insufficient_funds,False,1
PAY_02648,payment_failure,2020-06-04 14:40:36,CUST_563,2046.78,INR,fraud_Mayert Group,shopping_pos,netbanking,failed,NETWORK_ERROR,A temporary network error interrupted the payment flow.,gateway,payment_processing,network_error,False,1
PAY_02649,payment_failure,2019-12-25 22:50:56,CUST_46,660.68,INR,fraud_Schiller Ltd,personal_care,card,failed,CARD_EXPIRED,The payment card is expired or no longer valid.,customer_payment_method,payment_validation,expired_card,False,2
PAY_02650,payment_failure,2019-05-13 17:29:44,CUST_749,203.35,INR,"fraud_Reichert, Rowe and Mraz",shopping_net,card,failed,BANK_TIMEOUT,The issuing bank did not respond within the allowed window.,bank,authorization,bank_timeout,False,2
PAY_02651,payment_failure,2020-03-19 01:52:12,CUST_191,11197.53,INR,fraud_Kilback LLC,grocery_pos,netbanking,failed,FUNDS_UNAVAILABLE,Available balance was insufficient for the payment.,bank,authorization,insufficient_funds,False,1
PAY_02652,payment_failure,2020-06-06 16:44:37,CUST_313,254.81,INR,fraud_Kozey-McDermott,travel,upi,failed,BANK_TIMEOUT,The issuing bank did not respond within the allowed window.,bank,authorization,bank_timeout,False,1
PAY_02653,payment_failure,2019-07-21 04:51:52,CUST_386,5990.11,INR,fraud_Harber Inc,gas_transport,card,failed,BANK_TIMEOUT,The issuing bank did not respond within the allowed window.,bank,authorization,bank_timeout,False,3
PAY_02654,payment_failure,2020-06-05 13:53:01,CUST_683,7128.87,INR,fraud_Terry Ltd,home,netbanking,failed,BANK_TIMEOUT,The issuing bank did not respond within the allowed window.,bank,authorization,bank_timeout,False,1
PAY_02655,payment_failure,2019-07-30 13:28:25,CUST_713,2670.94,INR,fraud_Schroeder Group,health_fitness,upi,failed,NETWORK_ERROR,A temporary network error interrupted the payment flow.,gateway,payment_processing,network_error,False,2
PAY_02656,payment_failure,2019-05-29 17:38:47,CUST_590,11524.55,INR,"fraud_Kling, Howe and Schneider",home,netbanking,failed,CARD_EXPIRED,The payment card is expired or no longer valid.,customer_payment_method,payment_validation,expired_card,False,0
PAY_02657,payment_failure,2020-02-16 03:33:39,CUST_253,5443.97,INR,fraud_Ledner-Pfannerstill,gas_transport,netbanking,failed,FUNDS_UNAVAILABLE,Available balance was insufficient for the payment.,bank,authorization,insufficient_funds,False,3
PAY_02658,payment_failure,2019-12-14 10:41:22,CUST_493,7152.94,INR,"fraud_Osinski, Ledner and Leuschke",grocery_pos,card,failed,NETWORK_ERROR,A temporary network error interrupted the payment flow.,gateway,payment_processing,network_error,False,0
PAY_02659,payment_failure,2019-03-01 20:17:19,CUST_772,5204.93,INR,fraud_Hills-Boyer,personal_care,card,failed,NETWORK_ERROR,A temporary network error interrupted the payment flow.,gateway,payment_processing,network_error,False,3
PAY_02660,payment_failure,2020-05-04 06:21:37,CUST_691,4115.97,INR,fraud_Conroy-Cruickshank,gas_transport,card,failed,BANK_TIMEOUT,The issuing bank did not respond within the allowed window.,bank,authorization,bank_timeout,False,2
PAY_02661,payment_failure,2019-05-11 07:25:14,CUST_150,913.83,INR,fraud_Powlowski-Weimann,food_dining,upi,failed,FUNDS_UNAVAILABLE,Available balance was insufficient for the payment.,bank,authorization,insufficient_funds,False,1
PAY_02662,payment_failure,2019-12-19 17:59:36,CUST_517,731.23,INR,"fraud_Bradtke, Torp and Bahringer",personal_care,card,failed,CARD_EXPIRED,The payment card is expired or no longer valid.,customer_payment_method,payment_validation,expired_card,False,0
PAY_02663,payment_failure,2019-10-28 23:49:19,CUST_1,83.0,INR,"fraud_Altenwerth, Cartwright and Koss",shopping_net,upi_autopay,failed,MANDATE_FAILED,The recurring payment mandate could not be executed.,bank,mandate_execution,mandate_failure,False,2
PAY_02664,payment_failure,2019-12-23 13:08:37,CUST_152,801.78,INR,fraud_Jast Ltd,shopping_net,netbanking,failed,NETWORK_ERROR,A temporary network error interrupted the payment flow.,gateway,payment_processing,network_error,False,2
PAY_02665,payment_failure,2020-03-31 13:53:54,CUST_606,1294.8,INR,fraud_Morissette-Schaefer,personal_care,card,failed,FUNDS_UNAVAILABLE,Available balance was insufficient for the payment.,bank,authorization,insufficient_funds,False,0
PAY_02666,payment_failure,2019-11-17 14:33:43,CUST_370,683.92,INR,fraud_Reichert-Weissnat,travel,netbanking,failed,NETWORK_ERROR,A temporary network error interrupted the payment flow.,gateway,payment_processing,network_error,False,0
PAY_02667,payment_failure,2019-03-20 00:40:20,CUST_400,8435.29,INR,fraud_Lockman Ltd,grocery_pos,card,failed,NETWORK_ERROR,A temporary network error interrupted the payment flow.,gateway,payment_processing,network_error,False,1
PAY_02668,payment_failure,2019-09-17 14:46:30,CUST_453,6953.74,INR,"fraud_Turcotte, McKenzie and Koss",entertainment,upi,failed,FUNDS_UNAVAILABLE,Available balance was insufficient for the payment.,bank,authorization,insufficient_funds,False,3
PAY_02669,payment_failure,2019-11-13 17:12:31,CUST_424,7126.38,INR,"fraud_O'Reilly, Mohr and Purdy",home,card,failed,NETWORK_ERROR,A temporary network error interrupted the payment flow.,gateway,payment_processing,network_error,False,2
PAY_02670,payment_failure,2019-06-24 11:28:09,CUST_629,4878.74,INR,fraud_Friesen-D'Amore,gas_transport,netbanking,failed,NETWORK_ERROR,A temporary network error interrupted the payment flow.,gateway,payment_processing,network_error,False,0
PAY_02671,payment_failure,2019-09-05 01:20:17,CUST_136,8476.79,INR,"fraud_Moen, Reinger and Murphy",grocery_pos,upi,failed,NETWORK_ERROR,A temporary network error interrupted the payment flow.,gateway,payment_processing,network_error,False,2
PAY_02672,payment_failure,2020-05-11 13:01:28,CUST_171,4394.85,INR,fraud_Cartwright PLC,kids_pets,netbanking,failed,NETWORK_ERROR,A temporary network error interrupted the payment flow.,gateway,payment_processing,network_error,False,0
PAY_02673,payment_failure,2020-05-09 17:23:27,CUST_194,6795.21,INR,"fraud_Roberts, Ryan and Smith",personal_care,upi,failed,FUNDS_UNAVAILABLE,Available balance was insufficient for the payment.,bank,authorization,insufficient_funds,False,0
PAY_02674,payment_failure,2019-04-03 22:10:37,CUST_398,477.25,INR,fraud_Morissette-Schaefer,personal_care,upi,failed,BANK_TIMEOUT,The issuing bank did not respond within the allowed window.,bank,authorization,bank_timeout,False,2
PAY_02675,payment_failure,2019-04-19 23:22:07,CUST_374,448.2,INR,fraud_Mosciski Group,travel,netbanking,failed,CARD_EXPIRED,The payment card is expired or no longer valid.,customer_payment_method,payment_validation,expired_card,False,3
PAY_02676,payment_failure,2019-07-22 17:20:00,CUST_537,43164.98,INR,"fraud_Larson, Quitzon and Spencer",travel,card,failed,CARD_EXPIRED,The payment card is expired or no longer valid.,customer_payment_method,payment_validation,expired_card,False,3
PAY_02677,payment_failure,2020-06-09 22:50:46,CUST_745,9550.81,INR,"fraud_Wiza, Schaden and Stark",misc_pos,upi_autopay,failed,MANDATE_FAILED,The recurring payment mandate could not be executed.,bank,mandate_execution,mandate_failure,False,3
PAY_02678,payment_failure,2019-02-28 06:24:25,CUST_8,6310.49,INR,fraud_Marks Inc,gas_transport,netbanking,failed,NETWORK_ERROR,A temporary network error interrupted the payment flow.,gateway,payment_processing,network_error,False,1
PAY_02679,payment_failure,2019-06-13 13:15:04,CUST_613,1324.68,INR,fraud_Bednar PLC,kids_pets,upi,failed,FUNDS_UNAVAILABLE,Available balance was insufficient for the payment.,bank,authorization,insufficient_funds,False,2
PAY_02680,payment_failure,2019-09-01 15:26:07,CUST_479,5414.09,INR,fraud_Baumbach Ltd,personal_care,card,failed,BANK_TIMEOUT,The issuing bank did not respond within the allowed window.,bank,authorization,bank_timeout,False,0
PAY_02681,payment_failure,2019-12-02 10:13:30,CUST_31,6199.27,INR,fraud_Bauch-Raynor,grocery_pos,card,failed,FUNDS_UNAVAILABLE,Available balance was insufficient for the payment.,bank,authorization,insufficient_funds,False,3
PAY_02682,payment_failure,2019-04-08 07:21:56,CUST_146,4895.34,INR,"fraud_Christiansen, Goyette and Schamberger",gas_transport,netbanking,failed,NETWORK_ERROR,A temporary network error interrupted the payment flow.,gateway,payment_processing,network_error,False,2
PAY_02683,payment_failure,2019-10-31 12:00:10,CUST_335,10265.44,INR,fraud_Eichmann-Kilback,home,card,failed,FUNDS_UNAVAILABLE,Available balance was insufficient for the payment.,bank,authorization,insufficient_funds,False,0
PAY_02684,payment_failure,2020-06-18 16:55:58,CUST_444,3534.14,INR,fraud_Hoppe-Parisian,kids_pets,netbanking,failed,FUNDS_UNAVAILABLE,Available balance was insufficient for the payment.,bank,authorization,insufficient_funds,False,1
PAY_02685,payment_failure,2019-03-30 01:07:53,CUST_114,22631.61,INR,"fraud_Nienow, Ankunding and Collier",misc_pos,netbanking,failed,BANK_TIMEOUT,The issuing bank did not respond within the allowed window.,bank,authorization,bank_timeout,False,3
PAY_02686,payment_failure,2020-01-23 07:21:49,CUST_632,4286.12,INR,fraud_Sporer Inc,gas_transport,upi,failed,CARD_EXPIRED,The payment card is expired or no longer valid.,customer_payment_method,payment_validation,expired_card,False,0
PAY_02687,payment_failure,2020-06-07 01:45:21,CUST_397,602.58,INR,fraud_Morissette PLC,shopping_pos,card,failed,BANK_TIMEOUT,The issuing bank did not respond within the allowed window.,bank,authorization,bank_timeout,False,1
PAY_02688,payment_failure,2019-09-05 07:01:22,CUST_257,709.65,INR,"fraud_Rodriguez, Yost and Jenkins",misc_net,netbanking,failed,FUNDS_UNAVAILABLE,Available balance was insufficient for the payment.,bank,authorization,insufficient_funds,False,1
PAY_02689,payment_failure,2019-04-04 01:03:38,CUST_385,5447.29,INR,"fraud_Christiansen, Goyette and Schamberger",gas_transport,upi_autopay,failed,MANDATE_FAILED,The recurring payment mandate could not be executed.,bank,mandate_execution,mandate_failure,False,0
PAY_02690,payment_failure,2019-10-12 14:13:29,CUST_108,142.76,INR,fraud_Champlin and Sons,home,netbanking,failed,FUNDS_UNAVAILABLE,Available balance was insufficient for the payment.,bank,authorization,insufficient_funds,False,1
PAY_02691,payment_failure,2019-07-03 16:27:11,CUST_368,2561.38,INR,fraud_White and Sons,home,upi,failed,FUNDS_UNAVAILABLE,Available balance was insufficient for the payment.,bank,authorization,insufficient_funds,False,3
PAY_02692,payment_failure,2019-05-25 23:50:09,CUST_788,938.73,INR,fraud_Howe PLC,entertainment,netbanking,failed,NETWORK_ERROR,A temporary network error interrupted the payment flow.,gateway,payment_processing,network_error,False,0
PAY_02693,payment_failure,2019-03-17 09:50:13,CUST_548,2944.84,INR,"fraud_Moen, Reinger and Murphy",grocery_pos,netbanking,failed,BANK_TIMEOUT,The issuing bank did not respond within the allowed window.,bank,authorization,bank_timeout,False,2
PAY_02694,payment_failure,2019-01-23 03:38:47,CUST_421,481.4,INR,fraud_Hills-Witting,shopping_net,upi,failed,CARD_EXPIRED,The payment card is expired or no longer valid.,customer_payment_method,payment_validation,expired_card,False,1
PAY_02695,payment_failure,2019-03-08 18:03:00,CUST_656,3073.49,INR,fraud_Jakubowski Inc,home,netbanking,failed,FUNDS_UNAVAILABLE,Available balance was insufficient for the payment.,bank,authorization,insufficient_funds,False,0
PAY_02696,payment_failure,2020-06-13 14:10:48,CUST_82,11800.11,INR,fraud_Hudson-Grady,shopping_pos,netbanking,failed,CARD_EXPIRED,The payment card is expired or no longer valid.,customer_payment_method,payment_validation,expired_card,False,1
PAY_02697,payment_failure,2020-03-10 19:41:57,CUST_49,7809.47,INR,"fraud_Effertz, Welch and Schowalter",entertainment,card,failed,BANK_TIMEOUT,The issuing bank did not respond within the allowed window.,bank,authorization,bank_timeout,False,3
PAY_02698,payment_failure,2019-09-15 00:32:02,CUST_536,7270.8,INR,fraud_Erdman-Kertzmann,gas_transport,upi_autopay,failed,MANDATE_FAILED,The recurring payment mandate could not be executed.,bank,mandate_execution,mandate_failure,False,3
PAY_02699,payment_failure,2019-07-14 12:15:31,CUST_493,870.67,INR,"fraud_McDermott, Osinski and Morar",home,card,failed,FUNDS_UNAVAILABLE,Available balance was insufficient for the payment.,bank,authorization,insufficient_funds,False,0
PAY_02700,payment_failure,2019-08-26 18:38:14,CUST_380,441.56,INR,"fraud_Cronin, Kshlerin and Weber",health_fitness,upi,failed,CARD_EXPIRED,The payment card is expired or no longer valid.,customer_payment_method,payment_validation,expired_card,False,3
PAY_02701,payment_failure,2019-09-06 12:41:29,CUST_529,413.34,INR,fraud_Kris-Padberg,shopping_pos,card,failed,CARD_EXPIRED,The payment card is expired or no longer valid.,customer_payment_method,payment_validation,expired_card,False,1
PAY_02702,payment_failure,2019-08-18 15:26:37,CUST_740,2176.26,INR,fraud_Morissette-Schaefer,personal_care,upi_autopay,failed,MANDATE_FAILED,The recurring payment mandate could not be executed.,bank,mandate_execution,mandate_failure,False,3
PAY_02703,payment_failure,2019-02-15 12:23:50,CUST_826,6423.37,INR,fraud_Quitzon-Goyette,home,card,failed,FUNDS_UNAVAILABLE,Available balance was insufficient for the payment.,bank,authorization,insufficient_funds,False,0
PAY_02704,payment_failure,2019-08-23 07:28:39,CUST_522,19597.96,INR,fraud_Cole PLC,grocery_pos,upi_autopay,failed,MANDATE_FAILED,The recurring payment mandate could not be executed.,bank,mandate_execution,mandate_failure,False,2
PAY_02705,payment_failure,2020-03-11 07:43:58,CUST_460,8173.01,INR,"fraud_Connelly, Reichert and Fritsch",gas_transport,card,failed,FUNDS_UNAVAILABLE,Available balance was insufficient for the payment.,bank,authorization,insufficient_funds,False,1
PAY_02706,payment_failure,2019-11-08 16:40:14,CUST_437,2701.65,INR,fraud_Bins-Howell,personal_care,upi,failed,FUNDS_UNAVAILABLE,Available balance was insufficient for the payment.,bank,authorization,insufficient_funds,False,2
PAY_02707,payment_failure,2020-05-05 01:32:53,CUST_105,3264.39,INR,"fraud_Lind, Huel and McClure",gas_transport,netbanking,failed,NETWORK_ERROR,A temporary network error interrupted the payment flow.,gateway,payment_processing,network_error,False,0
PAY_02708,payment_failure,2020-04-22 19:24:31,CUST_768,1684.9,INR,fraud_Cormier LLC,health_fitness,upi,failed,CARD_EXPIRED,The payment card is expired or no longer valid.,customer_payment_method,payment_validation,expired_card,False,2
PAY_02709,payment_failure,2020-05-03 00:47:58,CUST_308,5585.07,INR,fraud_Parisian and Sons,gas_transport,netbanking,failed,CARD_EXPIRED,The payment card is expired or no longer valid.,customer_payment_method,payment_validation,expired_card,False,3
PAY_02710,payment_failure,2019-12-07 18:45:33,CUST_22,3894.36,INR,fraud_Conroy-Emard,food_dining,netbanking,failed,FUNDS_UNAVAILABLE,Available balance was insufficient for the payment.,bank,authorization,insufficient_funds,False,2
PAY_02711,payment_failure,2019-12-16 19:44:42,CUST_78,12401.86,INR,fraud_Grimes LLC,entertainment,upi,failed,BANK_TIMEOUT,The issuing bank did not respond within the allowed window.,bank,authorization,bank_timeout,False,1
PAY_02712,payment_failure,2019-11-04 12:51:59,CUST_134,2458.46,INR,fraud_Berge-Hills,kids_pets,upi,failed,NETWORK_ERROR,A temporary network error interrupted the payment flow.,gateway,payment_processing,network_error,False,2
PAY_02713,payment_failure,2020-06-16 16:54:51,CUST_13,1787.82,INR,fraud_Kuphal-Toy,food_dining,upi,failed,FUNDS_UNAVAILABLE,Available balance was insufficient for the payment.,bank,authorization,insufficient_funds,False,3
PAY_02714,payment_failure,2019-06-14 04:26:45,CUST_2,8912.54,INR,fraud_Pouros-Haag,shopping_pos,card,failed,BANK_TIMEOUT,The issuing bank did not respond within the allowed window.,bank,authorization,bank_timeout,False,3
PAY_02715,payment_failure,2020-01-13 07:55:05,CUST_136,447.37,INR,fraud_Thiel PLC,misc_pos,upi,failed,CARD_EXPIRED,The payment card is expired or no longer valid.,customer_payment_method,payment_validation,expired_card,False,3
PAY_02716,payment_failure,2019-11-07 09:04:07,CUST_404,6190.97,INR,"fraud_Schaefer, Maggio and Daugherty",gas_transport,netbanking,failed,NETWORK_ERROR,A temporary network error interrupted the payment flow.,gateway,payment_processing,network_error,False,2
PAY_02717,payment_failure,2019-08-16 07:13:13,CUST_248,7443.44,INR,"fraud_Raynor, Feest and Miller",gas_transport,upi,failed,CARD_EXPIRED,The payment card is expired or no longer valid.,customer_payment_method,payment_validation,expired_card,False,3
PAY_02718,payment_failure,2019-08-22 02:00:35,CUST_158,399.23,INR,fraud_Jast-McDermott,shopping_pos,upi,failed,BANK_TIMEOUT,The issuing bank did not respond within the allowed window.,bank,authorization,bank_timeout,False,1
PAY_02719,payment_failure,2019-06-03 00:56:43,CUST_191,11781.85,INR,fraud_Kuhic Inc,grocery_pos,netbanking,failed,CARD_EXPIRED,The payment card is expired or no longer valid.,customer_payment_method,payment_validation,expired_card,False,1
PAY_02720,payment_failure,2019-11-29 04:44:57,CUST_561,14773.17,INR,fraud_Heidenreich PLC,grocery_pos,upi,failed,NETWORK_ERROR,A temporary network error interrupted the payment flow.,gateway,payment_processing,network_error,False,1
PAY_02721,payment_failure,2019-04-09 16:42:38,CUST_124,8979.77,INR,"fraud_Gutmann, McLaughlin and Wiza",home,netbanking,failed,NETWORK_ERROR,A temporary network error interrupted the payment flow.,gateway,payment_processing,network_error,False,2
PAY_02722,payment_failure,2019-06-13 18:01:49,CUST_622,12244.99,INR,fraud_Schuppe LLC,entertainment,card,failed,FUNDS_UNAVAILABLE,Available balance was insufficient for the payment.,bank,authorization,insufficient_funds,False,3
PAY_02723,payment_failure,2020-04-28 05:45:25,CUST_208,14812.18,INR,fraud_O'Keefe-Hudson,grocery_pos,upi,failed,CARD_EXPIRED,The payment card is expired or no longer valid.,customer_payment_method,payment_validation,expired_card,False,2
PAY_02724,payment_failure,2019-05-10 15:09:51,CUST_139,3319.17,INR,fraud_Fisher-Schowalter,shopping_net,netbanking,failed,CARD_EXPIRED,The payment card is expired or no longer valid.,customer_payment_method,payment_validation,expired_card,False,2
PAY_02725,payment_failure,2019-12-16 18:41:32,CUST_181,814.23,INR,"fraud_Reichert, Rowe and Mraz",shopping_net,netbanking,failed,NETWORK_ERROR,A temporary network error interrupted the payment flow.,gateway,payment_processing,network_error,False,0
PAY_02726,payment_failure,2019-11-25 15:08:04,CUST_655,9104.27,INR,"fraud_Lowe, Dietrich and Erdman",kids_pets,card,failed,FUNDS_UNAVAILABLE,Available balance was insufficient for the payment.,bank,authorization,insufficient_funds,False,2
PAY_02727,payment_failure,2019-12-01 08:15:01,CUST_856,19255.17,INR,fraud_Turcotte-Halvorson,misc_pos,upi_autopay,failed,MANDATE_FAILED,The recurring payment mandate could not be executed.,bank,mandate_execution,mandate_failure,False,3
PAY_02728,payment_failure,2019-12-26 13:20:31,CUST_474,1626.8,INR,fraud_Schoen-Quigley,kids_pets,netbanking,failed,FUNDS_UNAVAILABLE,Available balance was insufficient for the payment.,bank,authorization,insufficient_funds,False,0
PAY_02729,payment_failure,2019-11-17 13:24:36,CUST_520,169.32,INR,fraud_Friesen Ltd,health_fitness,upi_autopay,failed,MANDATE_FAILED,The recurring payment mandate could not be executed.,bank,mandate_execution,mandate_failure,False,3
PAY_02730,payment_failure,2019-03-11 18:50:31,CUST_561,1074.02,INR,"fraud_Cole, Hills and Jewess",home,netbanking,failed,FUNDS_UNAVAILABLE,Available balance was insufficient for the payment.,bank,authorization,insufficient_funds,False,0
PAY_02731,payment_failure,2019-07-31 06:51:08,CUST_882,5567.64,INR,fraud_Huels-Hahn,gas_transport,upi_autopay,failed,MANDATE_FAILED,The recurring payment mandate could not be executed.,bank,mandate_execution,mandate_failure,False,3
PAY_02732,payment_failure,2019-06-16 13:02:54,CUST_491,6836.71,INR,fraud_Erdman-Schaden,personal_care,upi_autopay,failed,MANDATE_FAILED,The recurring payment mandate could not be executed.,bank,mandate_execution,mandate_failure,False,1
PAY_02733,payment_failure,2019-09-14 20:41:54,CUST_227,202.52,INR,fraud_Wilkinson PLC,kids_pets,upi,failed,BANK_TIMEOUT,The issuing bank did not respond within the allowed window.,bank,authorization,bank_timeout,False,2
PAY_02734,payment_failure,2020-02-23 23:28:00,CUST_316,388.44,INR,fraud_Beier and Sons,home,card,failed,BANK_TIMEOUT,The issuing bank did not respond within the allowed window.,bank,authorization,bank_timeout,False,1
PAY_02735,payment_failure,2019-12-29 20:40:00,CUST_373,6365.27,INR,fraud_Langworth LLC,personal_care,card,failed,NETWORK_ERROR,A temporary network error interrupted the payment flow.,gateway,payment_processing,network_error,False,1
PAY_02736,payment_failure,2019-01-15 19:36:47,CUST_169,525991.75,INR,"fraud_Champlin, Rolfson and Connelly",travel,upi,failed,FUNDS_UNAVAILABLE,Available balance was insufficient for the payment.,bank,authorization,insufficient_funds,False,0
PAY_02737,payment_failure,2019-10-06 17:10:42,CUST_38,537.01,INR,fraud_Herzog Ltd,misc_pos,upi,failed,FUNDS_UNAVAILABLE,Available balance was insufficient for the payment.,bank,authorization,insufficient_funds,False,2
PAY_02738,payment_failure,2019-09-14 07:55:34,CUST_279,667.32,INR,fraud_Rempel Inc,shopping_net,upi_autopay,failed,MANDATE_FAILED,The recurring payment mandate could not be executed.,bank,mandate_execution,mandate_failure,False,1
PAY_02739,payment_failure,2020-01-13 10:59:57,CUST_660,414.17,INR,fraud_Mohr Inc,shopping_pos,card,failed,BANK_TIMEOUT,The issuing bank did not respond within the allowed window.,bank,authorization,bank_timeout,False,0
PAY_02740,payment_failure,2019-04-08 10:12:33,CUST_876,8349.8,INR,fraud_Kuhic LLC,shopping_net,netbanking,failed,BANK_TIMEOUT,The issuing bank did not respond within the allowed window.,bank,authorization,bank_timeout,False,2
PAY_02741,payment_failure,2019-04-13 21:21:21,CUST_689,1716.44,INR,"fraud_Cronin, Kshlerin and Weber",health_fitness,card,failed,NETWORK_ERROR,A temporary network error interrupted the payment flow.,gateway,payment_processing,network_error,False,0
PAY_02742,payment_failure,2019-10-24 14:16:38,CUST_449,227.42,INR,"fraud_McCullough, Hudson and Schuster",food_dining,card,failed,NETWORK_ERROR,A temporary network error interrupted the payment flow.,gateway,payment_processing,network_error,False,2
