event_id,event_type,timestamp,checkout_id,customer_id,amount_at_risk,currency,cart_value,items_count,checkout_started_at,last_activity_at,abandonment_age_minutes,payment_attempted,payment_completed,checkout_completed,abandonment_detected,customer_history_score
CHK_00961,checkout_abandonment,2019-02-05 10:42:00,CHK_SESSION_000961,CUST_631,773.56,INR,773.56,1,2019-02-05 05:20:00,2019-02-05 05:20:00,322,False,False,False,True,0.589
CHK_00962,checkout_abandonment,2020-04-22 03:17:58,CHK_SESSION_000962,CUST_467,873.16,INR,873.16,1,2020-04-21 21:17:58,2020-04-21 21:18:58,359,False,False,False,True,0.895
CHK_00963,checkout_abandonment,2019-03-04 01:29:57,CHK_SESSION_000963,CUST_200,219.12,INR,219.12,1,2019-03-03 18:51:57,2019-03-03 18:53:57,396,False,False,False,True,0.894
CHK_00964,checkout_abandonment,2019-10-17 06:45:09,CHK_SESSION_000964,CUST_215,14505.91,INR,14505.91,10,2019-10-16 23:29:09,2019-10-16 23:32:09,433,False,False,False,True,0.959
CHK_00965,checkout_abandonment,2019-05-02 08:33:37,CHK_SESSION_000965,CUST_531,9610.57,INR,9610.57,10,2019-05-02 00:39:37,2019-05-02 00:43:37,470,False,False,False,True,0.99
CHK_00966,checkout_abandonment,2019-09-15 04:21:25,CHK_SESSION_000966,CUST_693,4987.47,INR,4987.47,5,2019-09-14 19:49:25,2019-09-14 19:54:25,507,False,False,False,True,0.59
CHK_00967,checkout_abandonment,2019-06-24 12:49:28,CHK_SESSION_000967,CUST_495,5019.84,INR,5019.84,5,2019-06-24 03:39:28,2019-06-24 03:45:28,544,False,False,False,True,0.79
CHK_00968,checkout_abandonment,2019-08-02 01:14:23,CHK_SESSION_000968,CUST_340,6060.66,INR,6060.66,6,2019-08-01 15:26:23,2019-08-01 15:33:23,581,False,False,False,True,0.588
CHK_00969,checkout_abandonment,2019-08-15 03:04:41,CHK_SESSION_000969,CUST_392,2084.13,INR,2084.13,2,2019-08-14 16:38:41,2019-08-14 16:46:41,618,False,False,False,True,0.987
CHK_00970,checkout_abandonment,2019-07-21 05:10:42,CHK_SESSION_000970,CUST_631,1828.49,INR,1828.49,2,2019-07-20 18:06:42,2019-07-20 18:15:42,655,False,False,False,True,0.589
CHK_00971,checkout_abandonment,2019-12-22 06:28:49,CHK_SESSION_000971,CUST_45,781.86,INR,781.86,1,2019-12-21 18:56:49,2019-12-21 18:56:49,692,False,False,False,True,0.792
CHK_00972,checkout_abandonment,2020-04-04 14:43:43,CHK_SESSION_000972,CUST_877,254.81,INR,254.81,1,2020-04-04 02:33:43,2020-04-04 02:34:43,729,False,False,False,True,0.593
CHK_00973,checkout_abandonment,2019-12-08 14:58:46,CHK_SESSION_000973,CUST_605,4715.23,INR,4715.23,5,2019-12-08 02:10:46,2019-12-08 02:12:46,766,False,False,False,True,0.691
CHK_00974,checkout_abandonment,2020-02-25 19:11:07,CHK_SESSION_000974,CUST_37,18667.53,INR,18667.53,10,2020-02-25 05:45:07,2020-02-25 05:48:07,803,False,False,False,True,0.985
CHK_00975,checkout_abandonment,2019-12-18 09:10:14,CHK_SESSION_000975,CUST_571,130.31,INR,130.31,1,2019-12-17 19:06:14,2019-12-17 19:10:14,840,False,False,False,True,0.893
CHK_00976,checkout_abandonment,2020-05-24 14:43:29,CHK_SESSION_000976,CUST_50,346.11,INR,346.11,1,2020-05-24 00:01:29,2020-05-24 00:06:29,877,False,False,False,True,0.789
CHK_00977,checkout_abandonment,2019-12-10 07:16:15,CHK_SESSION_000977,CUST_407,13748.95,INR,13748.95,10,2019-12-09 15:56:15,2019-12-09 16:02:15,914,False,False,False,True,0.8
CHK_00978,checkout_abandonment,2019-02-20 15:37:40,CHK_SESSION_000978,CUST_584,540.33,INR,540.33,1,2019-02-19 23:39:40,2019-02-19 23:46:40,951,False,False,False,True,0.689
CHK_00979,checkout_abandonment,2019-11-15 12:15:42,CHK_SESSION_000979,CUST_92,14529.98,INR,14529.98,10,2019-11-14 19:39:42,2019-11-14 19:47:42,988,False,False,False,True,0.693
CHK_00980,checkout_abandonment,2020-04-07 10:59:34,CHK_SESSION_000980,CUST_201,628.31,INR,628.31,1,2020-04-06 17:45:34,2020-04-06 17:54:34,1025,False,False,False,True,0.889
CHK_00981,checkout_abandonment,2019-09-22 15:49:06,CHK_SESSION_000981,CUST_605,1092.28,INR,1092.28,1,2019-09-21 22:07:06,2019-09-21 22:07:06,1062,False,False,False,True,0.691
CHK_00982,checkout_abandonment,2020-04-11 03:39:57,CHK_SESSION_000982,CUST_316,3505.92,INR,3505.92,4,2020-04-10 09:19:57,2020-04-10 09:20:57,1099,False,False,False,True,0.895
CHK_00983,checkout_abandonment,2020-05-05 05:55:54,CHK_SESSION_000983,CUST_558,6035.76,INR,6035.76,6,2020-05-04 10:57:54,2020-05-04 10:59:54,1136,False,False,False,True,0.998
CHK_00984,checkout_abandonment,2019-06-04 01:46:14,CHK_SESSION_000984,CUST_666,9872.85,INR,9872.85,10,2019-06-03 06:10:14,2019-06-03 06:13:14,1173,False,False,False,True,0.697
CHK_00985,checkout_abandonment,2019-06-25 18:51:18,CHK_SESSION_000985,CUST_353,306.27,INR,306.27,1,2019-06-24 22:37:18,2019-06-24 22:41:18,1210,False,False,False,True,0.589
CHK_00986,checkout_abandonment,2019-12-30 03:18:49,CHK_SESSION_000986,CUST_601,40170.34,INR,40170.34,10,2019-12-29 06:26:49,2019-12-29 06:31:49,1247,False,False,False,True,0.493
CHK_00987,checkout_abandonment,2019-07-01 21:27:42,CHK_SESSION_000987,CUST_512,1202.67,INR,1202.67,1,2019-06-30 23:57:42,2019-07-01 00:03:42,1284,False,False,False,True,0.593
CHK_00988,checkout_abandonment,2019-10-25 06:05:41,CHK_SESSION_000988,CUST_461,6815.96,INR,6815.96,7,2019-10-24 07:57:41,2019-10-24 08:04:41,1321,False,False,False,True,0.8
CHK_00989,checkout_abandonment,2020-06-10 13:29:07,CHK_SESSION_000989,CUST_167,5530.29,INR,5530.29,6,2020-06-09 14:43:07,2020-06-09 14:51:07,1358,False,False,False,True,0.89
CHK_00990,checkout_abandonment,2020-06-18 12:11:43,CHK_SESSION_000990,CUST_498,4210.59,INR,4210.59,4,2020-06-17 12:47:43,2020-06-17 12:56:43,1395,False,False,False,True,0.794
CHK_00991,checkout_abandonment,2019-02-05 15:34:41,CHK_SESSION_000991,CUST_344,6088.88,INR,6088.88,6,2019-02-04 15:42:41,2019-02-04 15:42:41,1432,False,False,False,True,0.696
CHK_00992,checkout_abandonment,2019-08-06 23:54:44,CHK_SESSION_000992,CUST_746,2933.22,INR,2933.22,3,2019-08-06 22:55:44,2019-08-06 22:56:44,58,False,False,False,True,0.5
CHK_00993,checkout_abandonment,2019-06-02 15:17:59,CHK_SESSION_000993,CUST_782,721.27,INR,721.27,1,2019-06-02 13:40:59,2019-06-02 13:42:59,95,False,False,False,True,0.595
CHK_00994,checkout_abandonment,2019-02-28 10:49:32,CHK_SESSION_000994,CUST_335,5775.14,INR,5775.14,6,2019-02-28 08:34:32,2019-02-28 08:37:32,132,False,False,False,True,0.696
CHK_00995,checkout_abandonment,2019-03-26 08:03:09,CHK_SESSION_000995,CUST_835,8897.6,INR,8897.6,9,2019-03-26 05:10:09,2019-03-26 05:14:09,169,False,False,False,True,0.594
CHK_00996,checkout_abandonment,2019-08-17 11:21:03,CHK_SESSION_000996,CUST_34,7904.09,INR,7904.09,8,2019-08-17 07:50:03,2019-08-17 07:55:03,206,False,False,False,True,0.695
CHK_00997,checkout_abandonment,2019-01-26 17:07:04,CHK_SESSION_000997,CUST_386,261.45,INR,261.45,1,2019-01-26 12:58:04,2019-01-26 13:04:04,243,False,False,False,True,0.691
CHK_00998,checkout_abandonment,2020-04-05 01:30:02,CHK_SESSION_000998,CUST_256,2026.03,INR,2026.03,2,2020-04-04 20:43:02,2020-04-04 20:50:02,280,False,False,False,True,0.789
CHK_00999,checkout_abandonment,2020-04-13 14:52:50,CHK_SESSION_000999,CUST_708,5740.28,INR,5740.28,6,2020-04-13 09:27:50,2020-04-13 09:35:50,317,False,False,False,True,0.595
CHK_01000,checkout_abandonment,2019-06-18 22:21:10,CHK_SESSION_001000,CUST_194,4999.92,INR,4999.92,5,2019-06-18 16:18:10,2019-06-18 16:27:10,354,False,False,False,True,0.884
CHK_01001,checkout_abandonment,2019-11-21 08:53:19,CHK_SESSION_001001,CUST_802,9148.26,INR,9148.26,9,2019-11-21 02:22:19,2019-11-21 02:22:19,391,False,False,False,True,0.694
CHK_01002,checkout_abandonment,2019-08-24 21:34:03,CHK_SESSION_001002,CUST_192,9148.26,INR,9148.26,9,2019-08-24 14:25:03,2019-08-24 14:26:03,428,False,False,False,True,0.692
CHK_01003,checkout_abandonment,2019-04-10 15:36:43,CHK_SESSION_001003,CUST_315,5983.47,INR,5983.47,6,2019-04-10 07:49:43,2019-04-10 07:51:43,465,False,False,False,True,0.787
CHK_01004,checkout_abandonment,2019-06-11 00:36:40,CHK_SESSION_001004,CUST_584,502.98,INR,502.98,1,2019-06-10 16:11:40,2019-06-10 16:14:40,502,False,False,False,True,0.689
CHK_01005,checkout_abandonment,2019-11-23 19:57:01,CHK_SESSION_001005,CUST_697,8918.35,INR,8918.35,9,2019-11-23 10:54:01,2019-11-23 10:58:01,539,False,False,False,True,0.892
CHK_01006,checkout_abandonment,2019-07-15 05:24:52,CHK_SESSION_001006,CUST_500,1981.21,INR,1981.21,2,2019-07-14 19:43:52,2019-07-14 19:48:52,576,False,False,False,True,0.595
CHK_01007,checkout_abandonment,2019-11-26 22:42:56,CHK_SESSION_001007,CUST_673,18179.49,INR,18179.49,10,2019-11-26 12:23:56,2019-11-26 12:29:56,613,False,False,False,True,0.598
CHK_01008,checkout_abandonment,2019-03-12 17:39:01,CHK_SESSION_001008,CUST_2,1274.05,INR,1274.05,1,2019-03-12 06:42:01,2019-03-12 06:49:01,650,False,False,False,True,0.497
CHK_01009,checkout_abandonment,2019-05-08 19:31:24,CHK_SESSION_001009,CUST_540,526.22,INR,526.22,1,2019-05-08 07:56:24,2019-05-08 08:04:24,687,False,False,False,True,0.897
CHK_01010,checkout_abandonment,2019-06-16 04:01:24,CHK_SESSION_001010,CUST_688,6211.72,INR,6211.72,6,2019-06-15 15:48:24,2019-06-15 15:57:24,724,False,False,False,True,0.789
CHK_01011,checkout_abandonment,2019-12-12 05:37:45,CHK_SESSION_001011,CUST_845,5261.37,INR,5261.37,5,2019-12-11 16:56:45,2019-12-11 16:56:45,761,False,False,False,True,0.797
CHK_01012,checkout_abandonment,2019-05-05 10:56:03,CHK_SESSION_001012,CUST_22,424.96,INR,424.96,1,2019-05-04 21:37:03,2019-05-04 21:38:03,798,False,False,False,True,0.99
CHK_01013,checkout_abandonment,2019-03-31 07:13:34,CHK_SESSION_001013,CUST_115,141.1,INR,141.1,1,2019-03-30 17:16:34,2019-03-30 17:18:34,835,False,False,False,True,0.978
CHK_01014,checkout_abandonment,2019-12-23 06:26:28,CHK_SESSION_001014,CUST_376,574.36,INR,574.36,1,2019-12-22 15:51:28,2019-12-22 15:54:28,872,False,False,False,True,0.991
CHK_01015,checkout_abandonment,2020-01-30 10:23:36,CHK_SESSION_001015,CUST_697,3297.59,INR,3297.59,3,2020-01-29 19:10:36,2020-01-29 19:14:36,909,False,False,False,True,0.892
CHK_01016,checkout_abandonment,2019-07-01 16:03:51,CHK_SESSION_001016,CUST_91,5588.39,INR,5588.39,6,2019-07-01 00:12:51,2019-07-01 00:17:51,946,False,False,False,True,0.787
CHK_01017,checkout_abandonment,2019-05-14 09:09:14,CHK_SESSION_001017,CUST_475,2587.94,INR,2587.94,3,2019-05-13 16:40:14,2019-05-13 16:46:14,983,False,False,False,True,0.798
CHK_01018,checkout_abandonment,2020-01-21 10:03:11,CHK_SESSION_001018,CUST_245,154.38,INR,154.38,1,2020-01-20 16:56:11,2020-01-20 17:03:11,1020,False,False,False,True,0.89
CHK_01019,checkout_abandonment,2019-10-19 09:48:58,CHK_SESSION_001019,CUST_304,3023.69,INR,3023.69,3,2019-10-18 16:03:58,2019-10-18 16:11:58,1057,False,False,False,True,0.49
CHK_01020,checkout_abandonment,2020-04-21 11:00:37,CHK_SESSION_001020,CUST_158,699.69,INR,699.69,1,2020-04-20 16:37:37,2020-04-20 16:46:37,1094,False,False,False,True,0.789
CHK_01021,checkout_abandonment,2019-04-17 21:51:59,CHK_SESSION_001021,CUST_124,4623.1,INR,4623.1,5,2019-04-17 03:00:59,2019-04-17 03:00:59,1131,False,False,False,True,0.991
CHK_01022,checkout_abandonment,2019-12-11 21:55:55,CHK_SESSION_001022,CUST_550,805.1,INR,805.1,1,2019-12-11 02:26:55,2019-12-11 02:27:55,1168,False,False,False,True,0.701
CHK_01023,checkout_abandonment,2019-04-23 10:38:05,CHK_SESSION_001023,CUST_10,3383.08,INR,3383.08,3,2019-04-22 14:31:05,2019-04-22 14:33:05,1205,False,False,False,True,0.786
CHK_01024,checkout_abandonment,2019-12-31 11:22:07,CHK_SESSION_001024,CUST_653,2210.29,INR,2210.29,2,2019-12-30 14:37:07,2019-12-30 14:40:07,1242,False,False,False,True,0.893
CHK_01025,checkout_abandonment,2019-12-28 08:24:44,CHK_SESSION_001025,CUST_376,16755.21,INR,16755.21,10,2019-12-27 11:01:44,2019-12-27 11:05:44,1279,False,False,False,True,0.991
CHK_01026,checkout_abandonment,2019-12-30 07:24:35,CHK_SESSION_001026,CUST_642,9326.71,INR,9326.71,9,2019-12-29 09:23:35,2019-12-29 09:28:35,1316,False,False,False,True,0.8
CHK_01027,checkout_abandonment,2019-08-26 06:11:49,CHK_SESSION_001027,CUST_740,18017.64,INR,18017.64,10,2019-08-25 07:32:49,2019-08-25 07:38:49,1353,False,False,False,True,0.982
CHK_01028,checkout_abandonment,2020-03-10 08:06:27,CHK_SESSION_001028,CUST_117,12284.0,INR,12284.0,10,2020-03-09 08:49:27,2020-03-09 08:56:27,1390,False,False,False,True,0.794
CHK_01029,checkout_abandonment,2019-08-05 10:47:24,CHK_SESSION_001029,CUST_565,5583.41,INR,5583.41,6,2019-08-04 10:52:24,2019-08-04 11:00:24,1427,False,False,False,True,0.693
CHK_01030,checkout_abandonment,2019-08-02 00:17:02,CHK_SESSION_001030,CUST_705,221.61,INR,221.61,1,2019-08-01 23:15:02,2019-08-01 23:24:02,53,False,False,False,True,0.888
CHK_01031,checkout_abandonment,2019-10-21 15:39:41,CHK_SESSION_001031,CUST_563,11162.67,INR,11162.67,10,2019-10-21 14:09:41,2019-10-21 14:09:41,90,False,False,False,True,0.793
CHK_01032,checkout_abandonment,2020-03-25 01:18:44,CHK_SESSION_001032,CUST_316,413.34,INR,413.34,1,2020-03-24 23:10:44,2020-03-24 23:11:44,127,False,False,False,True,0.895
CHK_01033,checkout_abandonment,2019-05-25 11:28:22,CHK_SESSION_001033,CUST_616,3652.83,INR,3652.83,4,2019-05-25 08:42:22,2019-05-25 08:44:22,164,False,False,False,True,0.787
CHK_01034,checkout_abandonment,2020-01-05 09:36:16,CHK_SESSION_001034,CUST_172,7714.02,INR,7714.02,8,2020-01-05 06:12:16,2020-01-05 06:15:16,201,False,False,False,True,0.698
CHK_01035,checkout_abandonment,2019-09-19 07:41:58,CHK_SESSION_001035,CUST_265,4914.43,INR,4914.43,5,2019-09-19 03:39:58,2019-09-19 03:43:58,238,False,False,False,True,0.595
CHK_01036,checkout_abandonment,2020-04-05 06:40:16,CHK_SESSION_001036,CUST_42,9292.68,INR,9292.68,9,2020-04-05 02:00:16,2020-04-05 02:05:16,275,False,False,False,True,0.982
CHK_01037,checkout_abandonment,2019-04-10 20:14:46,CHK_SESSION_001037,CUST_240,507.96,INR,507.96,1,2019-04-10 14:56:46,2019-04-10 15:02:46,312,False,False,False,True,0.986
CHK_01038,checkout_abandonment,2019-05-28 01:39:09,CHK_SESSION_001038,CUST_36,1484.87,INR,1484.87,1,2019-05-27 19:43:09,2019-05-27 19:50:09,349,False,False,False,True,0.894
CHK_01039,checkout_abandonment,2020-04-24 23:34:08,CHK_SESSION_001039,CUST_328,1114.69,INR,1114.69,1,2020-04-24 17:00:08,2020-04-24 17:08:08,386,False,False,False,True,0.791
CHK_01040,checkout_abandonment,2019-11-26 06:22:33,CHK_SESSION_001040,CUST_539,3750.77,INR,3750.77,4,2019-11-25 23:10:33,2019-11-25 23:19:33,423,False,False,False,True,0.981
CHK_01041,checkout_abandonment,2019-05-13 02:21:10,CHK_SESSION_001041,CUST_133,321.21,INR,321.21,1,2019-05-12 18:41:10,2019-05-12 18:41:10,460,False,False,False,True,0.883
CHK_01042,checkout_abandonment,2020-04-08 20:45:41,CHK_SESSION_001042,CUST_439,234.06,INR,234.06,1,2020-04-08 12:27:41,2020-04-08 12:28:41,497,False,False,False,True,0.695
CHK_01043,checkout_abandonment,2019-09-23 23:49:21,CHK_SESSION_001043,CUST_243,250.66,INR,250.66,1,2019-09-23 14:53:21,2019-09-23 14:55:21,534,False,False,False,True,0.695
CHK_01044,checkout_abandonment,2019-11-16 08:03:07,CHK_SESSION_001044,CUST_278,9742.54,INR,9742.54,10,2019-11-15 22:29:07,2019-11-15 22:32:07,571,False,False,False,True,0.891
CHK_01045,checkout_abandonment,2019-11-18 22:38:04,CHK_SESSION_001045,CUST_34,5631.55,INR,5631.55,6,2019-11-18 12:26:04,2019-11-18 12:30:04,608,False,False,False,True,0.695
CHK_01046,checkout_abandonment,2019-06-10 09:54:27,CHK_SESSION_001046,CUST_359,468.95,INR,468.95,1,2019-06-09 23:04:27,2019-06-09 23:09:27,645,False,False,False,True,0.793
CHK_01047,checkout_abandonment,2019-06-19 07:37:35,CHK_SESSION_001047,CUST_490,7229.3,INR,7229.3,7,2019-06-18 20:09:35,2019-06-18 20:15:35,682,False,False,False,True,0.699
CHK_01048,checkout_abandonment,2019-12-01 08:40:27,CHK_SESSION_001048,CUST_676,3520.03,INR,3520.03,4,2019-11-30 20:34:27,2019-11-30 20:41:27,719,False,False,False,True,0.601
CHK_01049,checkout_abandonment,2020-03-24 05:19:30,CHK_SESSION_001049,CUST_176,711.31,INR,711.31,1,2020-03-23 16:35:30,2020-03-23 16:43:30,756,False,False,False,True,0.976
CHK_01050,checkout_abandonment,2020-02-01 18:32:53,CHK_SESSION_001050,CUST_456,4227.19,INR,4227.19,4,2020-02-01 05:10:53,2020-02-01 05:19:53,793,False,False,False,True,0.789
CHK_01051,checkout_abandonment,2019-05-19 05:33:58,CHK_SESSION_001051,CUST_476,6414.24,INR,6414.24,6,2019-05-18 15:43:58,2019-05-18 15:43:58,830,False,False,False,True,0.787
CHK_01052,checkout_abandonment,2019-07-15 01:14:46,CHK_SESSION_001052,CUST_178,4323.47,INR,4323.47,4,2019-07-14 10:46:46,2019-07-14 10:47:46,867,False,False,False,True,0.494
CHK_01053,checkout_abandonment,2020-01-15 00:49:40,CHK_SESSION_001053,CUST_192,9156.56,INR,9156.56,9,2020-01-14 09:43:40,2020-01-14 09:45:40,904,False,False,False,True,0.692
CHK_01054,checkout_abandonment,2020-03-15 07:35:00,CHK_SESSION_001054,CUST_327,29887.47,INR,29887.47,10,2020-03-14 15:51:00,2020-03-14 15:54:00,941,False,False,False,True,0.692
CHK_01055,checkout_abandonment,2020-05-11 05:03:21,CHK_SESSION_001055,CUST_417,6158.6,INR,6158.6,6,2020-05-10 12:41:21,2020-05-10 12:45:21,978,False,False,False,True,0.598
CHK_01056,checkout_abandonment,2019-12-28 22:38:07,CHK_SESSION_001056,CUST_146,9192.25,INR,9192.25,9,2019-12-28 05:38:07,2019-12-28 05:43:07,1015,False,False,False,True,0.798
CHK_01057,checkout_abandonment,2020-04-03 17:48:44,CHK_SESSION_001057,CUST_488,6791.89,INR,6791.89,7,2020-04-03 00:10:44,2020-04-03 00:16:44,1052,False,False,False,True,0.988
CHK_01058,checkout_abandonment,2019-08-05 04:44:11,CHK_SESSION_001058,CUST_165,4740.13,INR,4740.13,5,2019-08-04 10:28:11,2019-08-04 10:35:11,1089,False,False,False,True,0.697
CHK_01059,checkout_abandonment,2019-01-17 17:53:04,CHK_SESSION_001059,CUST_639,6819.28,INR,6819.28,7,2019-01-16 22:59:04,2019-01-16 23:07:04,1126,False,False,False,True,0.695
CHK_01060,checkout_abandonment,2019-04-16 06:49:57,CHK_SESSION_001060,CUST_793,180.94,INR,180.94,1,2019-04-15 11:17:57,2019-04-15 11:26:57,1163,False,False,False,True,0.597
CHK_01061,checkout_abandonment,2020-02-16 02:30:52,CHK_SESSION_001061,CUST_695,9369.87,INR,9369.87,9,2020-02-15 06:30:52,2020-02-15 06:30:52,1200,False,False,False,True,0.495
CHK_01062,checkout_abandonment,2019-09-17 09:34:35,CHK_SESSION_001062,CUST_111,770.24,INR,770.24,1,2019-09-16 12:56:35,2019-09-16 12:57:35,1237,False,False,False,True,0.692
CHK_01063,checkout_abandonment,2019-07-11 15:21:44,CHK_SESSION_001063,CUST_547,747.83,INR,747.83,1,2019-07-10 18:05:44,2019-07-10 18:07:44,1274,False,False,False,True,0.789
CHK_01064,checkout_abandonment,2019-09-05 18:36:24,CHK_SESSION_001064,CUST_688,239.87,INR,239.87,1,2019-09-04 20:42:24,2019-09-04 20:45:24,1311,False,False,False,True,0.789
CHK_01065,checkout_abandonment,2019-12-03 09:05:04,CHK_SESSION_001065,CUST_69,7407.75,INR,7407.75,7,2019-12-02 10:33:04,2019-12-02 10:37:04,1348,False,False,False,True,0.795
CHK_01066,checkout_abandonment,2019-05-16 19:39:18,CHK_SESSION_001066,CUST_493,1786.16,INR,1786.16,2,2019-05-15 20:29:18,2019-05-15 20:34:18,1385,False,False,False,True,0.984
CHK_01067,checkout_abandonment,2019-03-19 10:42:02,CHK_SESSION_001067,CUST_493,7201.08,INR,7201.08,7,2019-03-18 10:54:02,2019-03-18 11:00:02,1422,False,False,False,True,0.984
CHK_01068,checkout_abandonment,2019-06-30 01:59:46,CHK_SESSION_001068,CUST_276,6610.95,INR,6610.95,7,2019-06-30 01:04:46,2019-06-30 01:11:46,48,False,False,False,True,0.694
CHK_01069,checkout_abandonment,2020-04-07 13:14:12,CHK_SESSION_001069,CUST_329,5541.91,INR,5541.91,6,2020-04-07 11:41:12,2020-04-07 11:49:12,85,False,False,False,True,0.7
CHK_01070,checkout_abandonment,2020-03-13 02:49:55,CHK_SESSION_001070,CUST_845,10956.0,INR,10956.0,10,2020-03-13 00:38:55,2020-03-13 00:47:55,122,False,False,False,True,0.797
CHK_01071,checkout_abandonment,2019-07-11 00:05:52,CHK_SESSION_001071,CUST_441,3822.15,INR,3822.15,4,2019-07-10 21:26:52,2019-07-10 21:26:52,159,False,False,False,True,0.883
CHK_01072,checkout_abandonment,2019-05-21 14:49:25,CHK_SESSION_001072,CUST_561,1031.69,INR,1031.69,1,2019-05-21 11:32:25,2019-05-21 11:33:25,196,False,False,False,True,0.998
CHK_01073,checkout_abandonment,2020-05-10 16:27:51,CHK_SESSION_001073,CUST_567,490.53,INR,490.53,1,2020-05-10 12:32:51,2020-05-10 12:34:51,233,False,False,False,True,0.884
CHK_01074,checkout_abandonment,2019-12-23 09:39:32,CHK_SESSION_001074,CUST_58,3265.22,INR,3265.22,3,2019-12-23 05:06:32,2019-12-23 05:09:32,270,False,False,False,True,0.787
CHK_01075,checkout_abandonment,2020-05-22 17:36:53,CHK_SESSION_001075,CUST_281,7875.87,INR,7875.87,8,2020-05-22 12:25:53,2020-05-22 12:29:53,307,False,False,False,True,0.959
CHK_01076,checkout_abandonment,2019-05-10 20:13:16,CHK_SESSION_001076,CUST_876,3969.06,INR,3969.06,4,2019-05-10 14:24:16,2019-05-10 14:29:16,344,False,False,False,True,0.49
CHK_01077,checkout_abandonment,2019-06-15 09:37:01,CHK_SESSION_001077,CUST_328,5957.74,INR,5957.74,6,2019-06-15 03:10:01,2019-06-15 03:16:01,381,False,False,False,True,0.791
CHK_01078,checkout_abandonment,2019-12-28 05:35:38,CHK_SESSION_001078,CUST_544,2643.55,INR,2643.55,3,2019-12-27 22:30:38,2019-12-27 22:37:38,418,False,False,False,True,0.788
CHK_01079,checkout_abandonment,2020-04-26 05:01:48,CHK_SESSION_001079,CUST_327,744.51,INR,744.51,1,2020-04-25 21:18:48,2020-04-25 21:26:48,455,False,False,False,True,0.692
CHK_01080,checkout_abandonment,2019-05-07 23:26:24,CHK_SESSION_001080,CUST_906,803.44,INR,803.44,1,2019-05-07 15:05:24,2019-05-07 15:14:24,492,False,False,False,True,0.495
CHK_01081,checkout_abandonment,2020-01-24 05:21:49,CHK_SESSION_001081,CUST_138,6227.49,INR,6227.49,6,2020-01-23 20:32:49,2020-01-23 20:32:49,529,False,False,False,True,0.981
CHK_01082,checkout_abandonment,2020-04-27 09:05:16,CHK_SESSION_001082,CUST_853,6159.43,INR,6159.43,6,2020-04-26 23:38:16,2020-04-26 23:39:16,566,False,False,False,True,0.486
CHK_01083,checkout_abandonment,2019-04-30 23:05:16,CHK_SESSION_001083,CUST_233,8856.93,INR,8856.93,9,2019-04-30 13:00:16,2019-04-30 13:02:16,603,False,False,False,True,0.691
CHK_01084,checkout_abandonment,2019-12-27 07:30:25,CHK_SESSION_001084,CUST_118,254.81,INR,254.81,1,2019-12-26 20:47:25,2019-12-26 20:50:25,640,False,False,False,True,0.889
CHK_01085,checkout_abandonment,2019-09-19 05:16:31,CHK_SESSION_001085,CUST_587,541.99,INR,541.99,1,2019-09-18 17:55:31,2019-09-18 17:59:31,677,False,False,False,True,0.497
CHK_01086,checkout_abandonment,2019-03-28 20:01:13,CHK_SESSION_001086,CUST_109,7522.29,INR,7522.29,8,2019-03-28 08:02:13,2019-03-28 08:07:13,714,False,False,False,True,0.688
CHK_01087,checkout_abandonment,2020-05-17 17:13:50,CHK_SESSION_001087,CUST_344,2372.14,INR,2372.14,2,2020-05-17 04:36:50,2020-05-17 04:42:50,751,False,False,False,True,0.696
CHK_01088,checkout_abandonment,2019-08-11 02:57:59,CHK_SESSION_001088,CUST_584,3256.92,INR,3256.92,3,2019-08-10 13:42:59,2019-08-10 13:49:59,788,False,False,False,True,0.689
CHK_01089,checkout_abandonment,2019-10-31 12:47:28,CHK_SESSION_001089,CUST_377,805.1,INR,805.1,1,2019-10-30 22:54:28,2019-10-30 23:02:28,825,False,False,False,True,0.799
CHK_01090,checkout_abandonment,2019-11-30 21:34:58,CHK_SESSION_001090,CUST_260,2206.97,INR,2206.97,2,2019-11-30 07:03:58,2019-11-30 07:12:58,862,False,False,False,True,0.696
CHK_01091,checkout_abandonment,2020-01-13 18:13:01,CHK_SESSION_001091,CUST_477,6101.33,INR,6101.33,6,2020-01-13 03:14:01,2020-01-13 03:14:01,899,False,False,False,True,0.595
CHK_01092,checkout_abandonment,2019-08-29 07:34:45,CHK_SESSION_001092,CUST_616,12105.55,INR,12105.55,10,2019-08-28 15:57:45,2019-08-28 15:58:45,936,False,False,False,True,0.787
CHK_01093,checkout_abandonment,2019-06-09 06:08:13,CHK_SESSION_001093,CUST_144,12342.93,INR,12342.93,10,2019-06-08 13:53:13,2019-06-08 13:55:13,973,False,False,False,True,0.896
CHK_01094,checkout_abandonment,2019-03-17 16:21:25,CHK_SESSION_001094,CUST_392,14653.65,INR,14653.65,10,2019-03-16 23:28:25,2019-03-16 23:31:25,1010,False,False,False,True,0.987
CHK_01095,checkout_abandonment,2020-04-22 03:49:12,CHK_SESSION_001095,CUST_857,34862.49,INR,34862.49,10,2020-04-21 10:18:12,2020-04-21 10:22:12,1047,False,False,False,True,0.596
CHK_01096,checkout_abandonment,2020-01-29 06:48:23,CHK_SESSION_001096,CUST_347,5408.28,INR,5408.28,5,2020-01-28 12:39:23,2020-01-28 12:44:23,1084,False,False,False,True,0.497
